,ds,y,unique_id
553,2024-02-29 15:00:00,103.2,1
554,2024-02-29 16:00:00,92.8,1
555,2024-02-29 17:00:00,66.4,1
556,2024-02-29 18:00:00,80.0,1
557,2024-02-29 19:00:00,96.8,1
558,2024-02-29 20:00:00,432.8,1
559,2024-02-29 21:00:00,8.0,1
560,2024-02-29 22:00:00,8.0,1
561,2024-02-29 23:00:00,8.0,1
562,2024-03-01 00:00:00,8.0,1
563,2024-03-01 01:00:00,0.0,1
564,2024-03-01 02:00:00,0.0,1
565,2024-03-01 03:00:00,0.0,1
566,2024-03-01 04:00:00,0.0,1
567,2024-03-01 05:00:00,0.0,1
568,2024-03-01 06:00:00,0.0,1
569,2024-03-01 07:00:00,0.0,1
570,2024-03-01 08:00:00,0.0,1
571,2024-03-01 09:00:00,4422.400000000001,1
572,2024-03-01 10:00:00,9.6,1
573,2024-03-01 11:00:00,8.0,1
574,2024-03-01 12:00:00,8.0,1
575,2024-03-01 13:00:00,8.0,1
576,2024-03-01 14:00:00,738.4000000000001,1
577,2024-03-01 15:00:00,144.0,1
578,2024-03-01 16:00:00,113.6,1
579,2024-03-01 17:00:00,91.2,1
580,2024-03-01 18:00:00,80.0,1
581,2024-03-01 19:00:00,72.0,1
582,2024-03-01 20:00:00,136.8,1
583,2024-03-01 21:00:00,8.0,1
584,2024-03-01 22:00:00,8.0,1
585,2024-03-01 23:00:00,8.0,1
586,2024-03-02 00:00:00,8.0,1
587,2024-03-02 01:00:00,0.0,1
588,2024-03-02 02:00:00,0.0,1
589,2024-03-02 03:00:00,0.0,1
590,2024-03-02 04:00:00,0.0,1
591,2024-03-02 05:00:00,0.0,1
592,2024-03-02 06:00:00,0.0,1
593,2024-03-02 07:00:00,0.0,1
594,2024-03-02 08:00:00,0.0,1
595,2024-03-02 09:00:00,0.0,1
596,2024-03-02 10:00:00,0.0,1
597,2024-03-02 11:00:00,0.0,1
598,2024-03-02 12:00:00,0.0,1
599,2024-03-02 13:00:00,0.0,1
600,2024-03-02 14:00:00,0.0,1
601,2024-03-02 15:00:00,0.0,1
602,2024-03-02 16:00:00,0.0,1
603,2024-03-02 17:00:00,0.0,1
604,2024-03-02 18:00:00,0.0,1
605,2024-03-02 19:00:00,0.0,1
606,2024-03-02 20:00:00,0.0,1
607,2024-03-02 21:00:00,0.0,1
608,2024-03-02 22:00:00,0.0,1
609,2024-03-02 23:00:00,0.0,1
610,2024-03-03 00:00:00,0.0,1
611,2024-03-03 01:00:00,0.0,1
612,2024-03-03 02:00:00,0.0,1
613,2024-03-03 03:00:00,0.0,1
614,2024-03-03 04:00:00,0.0,1
615,2024-03-03 05:00:00,0.0,1
616,2024-03-03 06:00:00,0.0,1
617,2024-03-03 07:00:00,0.0,1
618,2024-03-03 08:00:00,0.0,1
619,2024-03-03 09:00:00,0.0,1
620,2024-03-03 10:00:00,0.0,1
621,2024-03-03 11:00:00,0.0,1
622,2024-03-03 12:00:00,0.0,1
623,2024-03-03 13:00:00,0.0,1
624,2024-03-03 14:00:00,0.0,1
625,2024-03-03 15:00:00,0.0,1
626,2024-03-03 16:00:00,0.0,1
627,2024-03-03 17:00:00,0.0,1
628,2024-03-03 18:00:00,0.0,1
629,2024-03-03 19:00:00,0.0,1
630,2024-03-03 20:00:00,0.0,1
631,2024-03-03 21:00:00,0.0,1
632,2024-03-03 22:00:00,0.0,1
633,2024-03-03 23:00:00,0.0,1
634,2024-03-04 00:00:00,0.0,1
635,2024-03-04 01:00:00,0.0,1
636,2024-03-04 02:00:00,0.0,1
637,2024-03-04 03:00:00,0.0,1
638,2024-03-04 04:00:00,0.0,1
639,2024-03-04 05:00:00,0.0,1
640,2024-03-04 06:00:00,0.0,1
641,2024-03-04 07:00:00,0.0,1
642,2024-03-04 08:00:00,0.0,1
643,2024-03-04 09:00:00,4420.8,1
644,2024-03-04 10:00:00,9.6,1
645,2024-03-04 11:00:00,8.0,1
646,2024-03-04 12:00:00,8.0,1
647,2024-03-04 13:00:00,8.0,1
648,2024-03-04 14:00:00,1587.2,1
649,2024-03-04 15:00:00,92.0,1
650,2024-03-04 16:00:00,105.6,1
651,2024-03-04 17:00:00,96.8,1
652,2024-03-04 18:00:00,75.2,1
653,2024-03-04 19:00:00,76.0,1
654,2024-03-04 20:00:00,168.8,1
655,2024-03-04 21:00:00,8.0,1
656,2024-03-04 22:00:00,8.0,1
657,2024-03-04 23:00:00,8.0,1
658,2024-03-05 00:00:00,8.0,1
659,2024-03-05 01:00:00,0.0,1
660,2024-03-05 02:00:00,0.0,1
661,2024-03-05 03:00:00,0.0,1
662,2024-03-05 04:00:00,0.0,1
663,2024-03-05 05:00:00,0.0,1
664,2024-03-05 06:00:00,0.0,1
665,2024-03-05 07:00:00,0.0,1
666,2024-03-05 08:00:00,0.0,1
667,2024-03-05 09:00:00,4420.8,1
668,2024-03-05 10:00:00,12.0,1
669,2024-03-05 11:00:00,8.0,1
670,2024-03-05 12:00:00,8.0,1
671,2024-03-05 13:00:00,8.0,1
672,2024-03-05 14:00:00,918.4,1
673,2024-03-05 15:00:00,133.6,1
674,2024-03-05 16:00:00,100.8,1
675,2024-03-05 17:00:00,72.8,1
676,2024-03-05 18:00:00,76.80000000000001,1
677,2024-03-05 19:00:00,112.8,1
678,2024-03-05 20:00:00,150.4,1
679,2024-03-05 21:00:00,8.0,1
680,2024-03-05 22:00:00,8.0,1
681,2024-03-05 23:00:00,8.0,1
682,2024-03-06 00:00:00,8.0,1
683,2024-03-06 01:00:00,0.0,1
684,2024-03-06 02:00:00,0.0,1
685,2024-03-06 03:00:00,0.0,1
686,2024-03-06 04:00:00,0.0,1
687,2024-03-06 05:00:00,0.0,1
688,2024-03-06 06:00:00,0.0,1
689,2024-03-06 07:00:00,0.0,1
690,2024-03-06 08:00:00,0.0,1
691,2024-03-06 09:00:00,4420.8,1
692,2024-03-06 10:00:00,8.8,1
693,2024-03-06 11:00:00,8.0,1
694,2024-03-06 12:00:00,8.0,1
695,2024-03-06 13:00:00,8.0,1
696,2024-03-06 14:00:00,628.8000000000001,1
697,2024-03-06 15:00:00,124.0,1
698,2024-03-06 16:00:00,99.2,1
699,2024-03-06 17:00:00,68.0,1
700,2024-03-06 18:00:00,108.0,1
701,2024-03-06 19:00:00,89.60000000000001,1
702,2024-03-06 20:00:00,160.8,1
703,2024-03-06 21:00:00,8.0,1
704,2024-03-06 22:00:00,8.0,1
705,2024-03-06 23:00:00,8.0,1
706,2024-03-07 00:00:00,8.0,1
707,2024-03-07 01:00:00,0.0,1
708,2024-03-07 02:00:00,0.0,1
709,2024-03-07 03:00:00,0.0,1
710,2024-03-07 04:00:00,0.0,1
711,2024-03-07 05:00:00,0.0,1
712,2024-03-07 06:00:00,0.0,1
713,2024-03-07 07:00:00,0.0,1
714,2024-03-07 08:00:00,0.0,1
715,2024-03-07 09:00:00,4420.0,1
716,2024-03-07 10:00:00,8.8,1
717,2024-03-07 11:00:00,8.0,1
718,2024-03-07 12:00:00,8.0,1
719,2024-03-07 13:00:00,8.0,1
720,2024-03-07 14:00:00,636.0,1
721,2024-03-07 15:00:00,120.0,1
722,2024-03-07 16:00:00,105.6,1
723,2024-03-07 17:00:00,71.2,1
724,2024-03-07 18:00:00,64.8,1
725,2024-03-07 19:00:00,75.2,1
726,2024-03-07 20:00:00,156.8,1
727,2024-03-07 21:00:00,8.8,1
728,2024-03-07 22:00:00,8.0,1
729,2024-03-07 23:00:00,8.0,1
730,2024-03-08 00:00:00,8.0,1
731,2024-03-08 01:00:00,0.0,1
732,2024-03-08 02:00:00,0.0,1
733,2024-03-08 03:00:00,0.0,1
734,2024-03-08 04:00:00,0.0,1
735,2024-03-08 05:00:00,0.0,1
736,2024-03-08 06:00:00,0.0,1
737,2024-03-08 07:00:00,0.0,1
738,2024-03-08 08:00:00,0.0,1
739,2024-03-08 09:00:00,4422.400000000001,1
740,2024-03-08 10:00:00,8.8,1
741,2024-03-08 11:00:00,8.0,1
742,2024-03-08 12:00:00,8.8,1
743,2024-03-08 13:00:00,8.0,1
744,2024-03-08 14:00:00,756.0,1
745,2024-03-08 15:00:00,89.60000000000001,1
746,2024-03-08 16:00:00,79.2,1
747,2024-03-08 17:00:00,112.0,1
748,2024-03-08 18:00:00,64.0,1
749,2024-03-08 19:00:00,76.80000000000001,1
750,2024-03-08 20:00:00,137.6,1
751,2024-03-08 21:00:00,8.0,1
752,2024-03-08 22:00:00,8.0,1
753,2024-03-08 23:00:00,8.0,1
754,2024-03-09 00:00:00,8.0,1
755,2024-03-09 01:00:00,0.0,1
756,2024-03-09 02:00:00,0.0,1
757,2024-03-09 03:00:00,0.0,1
758,2024-03-09 04:00:00,0.0,1
759,2024-03-09 05:00:00,0.0,1
760,2024-03-09 06:00:00,0.0,1
761,2024-03-09 07:00:00,0.0,1
762,2024-03-09 08:00:00,0.0,1
763,2024-03-09 09:00:00,0.0,1
764,2024-03-09 10:00:00,0.0,1
765,2024-03-09 11:00:00,0.0,1
766,2024-03-09 12:00:00,0.0,1
767,2024-03-09 13:00:00,0.0,1
768,2024-03-09 14:00:00,0.0,1
769,2024-03-09 15:00:00,0.0,1
770,2024-03-09 16:00:00,0.0,1
771,2024-03-09 17:00:00,0.0,1
772,2024-03-09 18:00:00,0.0,1
773,2024-03-09 19:00:00,0.0,1
774,2024-03-09 20:00:00,0.0,1
775,2024-03-09 21:00:00,0.0,1
776,2024-03-09 22:00:00,0.0,1
777,2024-03-09 23:00:00,0.0,1
778,2024-03-10 00:00:00,0.0,1
779,2024-03-10 01:00:00,0.0,1
780,2024-03-10 02:00:00,0.0,1
781,2024-03-10 03:00:00,0.0,1
782,2024-03-10 04:00:00,0.0,1
783,2024-03-10 05:00:00,0.0,1
784,2024-03-10 06:00:00,0.0,1
785,2024-03-10 07:00:00,0.0,1
786,2024-03-10 08:00:00,0.0,1
787,2024-03-10 09:00:00,0.0,1
788,2024-03-10 10:00:00,0.0,1
789,2024-03-10 11:00:00,0.0,1
790,2024-03-10 12:00:00,0.0,1
791,2024-03-10 13:00:00,0.0,1
792,2024-03-10 14:00:00,0.0,1
793,2024-03-10 15:00:00,0.0,1
794,2024-03-10 16:00:00,0.0,1
795,2024-03-10 17:00:00,0.0,1
796,2024-03-10 18:00:00,0.0,1
797,2024-03-10 19:00:00,0.0,1
798,2024-03-10 20:00:00,0.0,1
799,2024-03-10 21:00:00,0.0,1
800,2024-03-10 22:00:00,0.0,1
801,2024-03-10 23:00:00,0.0,1
802,2024-03-11 00:00:00,0.0,1
803,2024-03-11 01:00:00,0.0,1
804,2024-03-11 02:00:00,0.0,1
805,2024-03-11 03:00:00,0.0,1
806,2024-03-11 04:00:00,0.0,1
807,2024-03-11 05:00:00,0.0,1
808,2024-03-11 06:00:00,0.0,1
809,2024-03-11 07:00:00,0.0,1
810,2024-03-11 08:00:00,4418.400000000001,1
811,2024-03-11 09:00:00,8.8,1
812,2024-03-11 10:00:00,8.0,1
813,2024-03-11 11:00:00,8.0,1
814,2024-03-11 12:00:00,8.0,1
815,2024-03-11 13:00:00,1116.8,1
816,2024-03-11 14:00:00,75.2,1
817,2024-03-11 15:00:00,96.8,1
818,2024-03-11 16:00:00,96.8,1
819,2024-03-11 17:00:00,85.60000000000001,1
820,2024-03-11 18:00:00,73.60000000000001,1
821,2024-03-11 19:00:00,105.6,1
822,2024-03-11 20:00:00,8.0,1
823,2024-03-11 21:00:00,8.0,1
824,2024-03-11 22:00:00,8.0,1
825,2024-03-11 23:00:00,8.0,1
826,2024-03-12 00:00:00,0.0,1
827,2024-03-12 01:00:00,0.0,1
828,2024-03-12 02:00:00,0.0,1
829,2024-03-12 03:00:00,0.0,1
830,2024-03-12 04:00:00,0.0,1
831,2024-03-12 05:00:00,0.0,1
832,2024-03-12 06:00:00,0.0,1
833,2024-03-12 07:00:00,0.0,1
834,2024-03-12 08:00:00,4419.2,1
835,2024-03-12 09:00:00,10.4,1
836,2024-03-12 10:00:00,8.0,1
837,2024-03-12 11:00:00,8.0,1
838,2024-03-12 12:00:00,8.0,1
839,2024-03-12 13:00:00,660.8000000000001,1
840,2024-03-12 14:00:00,63.2,1
841,2024-03-12 15:00:00,96.8,1
842,2024-03-12 16:00:00,82.4,1
843,2024-03-12 17:00:00,54.400000000000006,1
844,2024-03-12 18:00:00,76.0,1
845,2024-03-12 19:00:00,146.4,1
846,2024-03-12 20:00:00,8.0,1
847,2024-03-12 21:00:00,8.0,1
848,2024-03-12 22:00:00,8.0,1
849,2024-03-12 23:00:00,8.0,1
850,2024-03-13 00:00:00,0.0,1
851,2024-03-13 01:00:00,0.0,1
852,2024-03-13 02:00:00,0.0,1
853,2024-03-13 03:00:00,0.0,1
854,2024-03-13 04:00:00,0.0,1
855,2024-03-13 05:00:00,0.0,1
856,2024-03-13 06:00:00,0.0,1
857,2024-03-13 07:00:00,0.0,1
858,2024-03-13 08:00:00,4420.0,1
859,2024-03-13 09:00:00,8.0,1
860,2024-03-13 10:00:00,8.0,1
861,2024-03-13 11:00:00,8.0,1
862,2024-03-13 12:00:00,8.0,1
863,2024-03-13 13:00:00,682.4000000000001,1
864,2024-03-13 14:00:00,76.80000000000001,1
865,2024-03-13 15:00:00,110.4,1
866,2024-03-13 16:00:00,108.8,1
867,2024-03-13 17:00:00,147.20000000000002,1
868,2024-03-13 18:00:00,129.6,1
869,2024-03-13 19:00:00,159.20000000000002,1
870,2024-03-13 20:00:00,8.0,1
871,2024-03-13 21:00:00,8.0,1
872,2024-03-13 22:00:00,8.0,1
873,2024-03-13 23:00:00,8.0,1
874,2024-03-14 00:00:00,0.0,1
875,2024-03-14 01:00:00,0.0,1
876,2024-03-14 02:00:00,0.0,1
877,2024-03-14 03:00:00,0.0,1
878,2024-03-14 04:00:00,0.0,1
879,2024-03-14 05:00:00,0.0,1
880,2024-03-14 06:00:00,0.0,1
881,2024-03-14 07:00:00,0.0,1
882,2024-03-14 08:00:00,4420.0,1
883,2024-03-14 09:00:00,9.6,1
884,2024-03-14 10:00:00,8.0,1
885,2024-03-14 11:00:00,8.0,1
886,2024-03-14 12:00:00,8.0,1
887,2024-03-14 13:00:00,712.0,1
888,2024-03-14 14:00:00,104.0,1
889,2024-03-14 15:00:00,84.80000000000001,1
890,2024-03-14 16:00:00,88.80000000000001,1
891,2024-03-14 17:00:00,74.4,1
892,2024-03-14 18:00:00,80.80000000000001,1
893,2024-03-14 19:00:00,165.60000000000002,1
894,2024-03-14 20:00:00,8.8,1
895,2024-03-14 21:00:00,8.0,1
896,2024-03-14 22:00:00,8.0,1
897,2024-03-14 23:00:00,8.0,1
898,2024-03-15 00:00:00,0.0,1
899,2024-03-15 01:00:00,0.0,1
900,2024-03-15 02:00:00,0.0,1
901,2024-03-15 03:00:00,0.0,1
902,2024-03-15 04:00:00,0.0,1
903,2024-03-15 05:00:00,0.0,1
904,2024-03-15 06:00:00,0.0,1
905,2024-03-15 07:00:00,0.0,1
906,2024-03-15 08:00:00,4416.8,1
907,2024-03-15 09:00:00,8.8,1
908,2024-03-15 10:00:00,8.0,1
909,2024-03-15 11:00:00,8.0,1
910,2024-03-15 12:00:00,8.0,1
911,2024-03-15 13:00:00,680.8000000000001,1
912,2024-03-15 14:00:00,97.6,1
913,2024-03-15 15:00:00,98.4,1
914,2024-03-15 16:00:00,97.6,1
915,2024-03-15 17:00:00,84.80000000000001,1
916,2024-03-15 18:00:00,84.0,1
917,2024-03-15 19:00:00,436.0,1
918,2024-03-15 20:00:00,8.0,1
919,2024-03-15 21:00:00,8.0,1
920,2024-03-15 22:00:00,8.0,1
921,2024-03-15 23:00:00,8.0,1
922,2024-03-16 00:00:00,0.0,1
923,2024-03-16 01:00:00,0.0,1
924,2024-03-16 02:00:00,0.0,1
925,2024-03-16 03:00:00,0.0,1
926,2024-03-16 04:00:00,0.0,1
927,2024-03-16 05:00:00,0.0,1
928,2024-03-16 06:00:00,0.0,1
929,2024-03-16 07:00:00,0.0,1
930,2024-03-16 08:00:00,0.0,1
931,2024-03-16 09:00:00,0.0,1
932,2024-03-16 10:00:00,0.0,1
933,2024-03-16 11:00:00,0.0,1
934,2024-03-16 12:00:00,0.0,1
935,2024-03-16 13:00:00,0.0,1
936,2024-03-16 14:00:00,0.0,1
937,2024-03-16 15:00:00,0.0,1
938,2024-03-16 16:00:00,0.0,1
939,2024-03-16 17:00:00,0.0,1
940,2024-03-16 18:00:00,0.0,1
941,2024-03-16 19:00:00,0.0,1
942,2024-03-16 20:00:00,0.0,1
943,2024-03-16 21:00:00,0.0,1
944,2024-03-16 22:00:00,0.0,1
945,2024-03-16 23:00:00,0.0,1
946,2024-03-17 00:00:00,0.0,1
947,2024-03-17 01:00:00,0.0,1
948,2024-03-17 02:00:00,0.0,1
949,2024-03-17 03:00:00,0.0,1
950,2024-03-17 04:00:00,0.0,1
951,2024-03-17 05:00:00,0.0,1
952,2024-03-17 06:00:00,0.0,1
953,2024-03-17 07:00:00,0.0,1
954,2024-03-17 08:00:00,0.0,1
955,2024-03-17 09:00:00,0.0,1
956,2024-03-17 10:00:00,0.0,1
957,2024-03-17 11:00:00,0.0,1
958,2024-03-17 12:00:00,0.0,1
959,2024-03-17 13:00:00,0.0,1
960,2024-03-17 14:00:00,0.0,1
961,2024-03-17 15:00:00,0.0,1
962,2024-03-17 16:00:00,0.0,1
963,2024-03-17 17:00:00,0.0,1
964,2024-03-17 18:00:00,0.0,1
965,2024-03-17 19:00:00,0.0,1
966,2024-03-17 20:00:00,0.0,1
967,2024-03-17 21:00:00,0.0,1
968,2024-03-17 22:00:00,0.0,1
969,2024-03-17 23:00:00,0.0,1
970,2024-03-18 00:00:00,0.0,1
971,2024-03-18 01:00:00,0.0,1
972,2024-03-18 02:00:00,0.0,1
973,2024-03-18 03:00:00,0.0,1
974,2024-03-18 04:00:00,0.0,1
975,2024-03-18 05:00:00,0.0,1
976,2024-03-18 06:00:00,0.0,1
977,2024-03-18 07:00:00,0.0,1
978,2024-03-18 08:00:00,4416.8,1
979,2024-03-18 09:00:00,8.0,1
980,2024-03-18 10:00:00,8.0,1
981,2024-03-18 11:00:00,8.0,1
982,2024-03-18 12:00:00,8.0,1
983,2024-03-18 13:00:00,1199.2,1
984,2024-03-18 14:00:00,76.80000000000001,1
985,2024-03-18 15:00:00,82.4,1
986,2024-03-18 16:00:00,70.4,1
987,2024-03-18 17:00:00,70.4,1
988,2024-03-18 18:00:00,72.8,1
989,2024-03-18 19:00:00,222.4,1
990,2024-03-18 20:00:00,8.8,1
991,2024-03-18 21:00:00,8.0,1
992,2024-03-18 22:00:00,8.0,1
993,2024-03-18 23:00:00,8.0,1
994,2024-03-19 00:00:00,0.0,1
995,2024-03-19 01:00:00,0.0,1
996,2024-03-19 02:00:00,0.0,1
997,2024-03-19 03:00:00,0.0,1
998,2024-03-19 04:00:00,0.0,1
999,2024-03-19 05:00:00,0.0,1
1000,2024-03-19 06:00:00,0.0,1
1001,2024-03-19 07:00:00,0.0,1
1002,2024-03-19 08:00:00,4414.400000000001,1
1003,2024-03-19 09:00:00,9.6,1
1004,2024-03-19 10:00:00,8.0,1
1005,2024-03-19 11:00:00,8.0,1
1006,2024-03-19 12:00:00,8.0,1
1007,2024-03-19 13:00:00,646.4000000000001,1
1008,2024-03-19 14:00:00,70.4,1
1009,2024-03-19 15:00:00,104.0,1
1010,2024-03-19 16:00:00,72.8,1
1011,2024-03-19 17:00:00,148.0,1
1012,2024-03-19 18:00:00,63.2,1
1013,2024-03-19 19:00:00,125.6,1
1014,2024-03-19 20:00:00,8.0,1
1015,2024-03-19 21:00:00,8.0,1
1016,2024-03-19 22:00:00,8.0,1
1017,2024-03-19 23:00:00,8.0,1
1018,2024-03-20 00:00:00,0.0,1
1019,2024-03-20 01:00:00,0.0,1
1020,2024-03-20 02:00:00,0.0,1
1021,2024-03-20 03:00:00,0.0,1
1022,2024-03-20 04:00:00,0.0,1
1023,2024-03-20 05:00:00,0.0,1
1024,2024-03-20 06:00:00,0.0,1
1025,2024-03-20 07:00:00,0.0,1
1026,2024-03-20 08:00:00,4414.400000000001,1
1027,2024-03-20 09:00:00,8.8,1
1028,2024-03-20 10:00:00,8.0,1
1029,2024-03-20 11:00:00,8.0,1
1030,2024-03-20 12:00:00,8.0,1
1031,2024-03-20 13:00:00,588.8000000000001,1
1032,2024-03-20 14:00:00,61.6,1
1033,2024-03-20 15:00:00,63.2,1
1034,2024-03-20 16:00:00,66.4,1
1035,2024-03-20 17:00:00,80.80000000000001,1
1036,2024-03-20 18:00:00,116.0,1
1037,2024-03-20 19:00:00,176.8,1
1038,2024-03-20 20:00:00,8.0,1
1039,2024-03-20 21:00:00,8.0,1
1040,2024-03-20 22:00:00,8.0,1
1041,2024-03-20 23:00:00,8.0,1
1042,2024-03-21 00:00:00,0.0,1
1043,2024-03-21 01:00:00,0.0,1
1044,2024-03-21 02:00:00,0.0,1
1045,2024-03-21 03:00:00,0.0,1
1046,2024-03-21 04:00:00,0.0,1
1047,2024-03-21 05:00:00,0.0,1
1048,2024-03-21 06:00:00,0.0,1
1049,2024-03-21 07:00:00,0.0,1
1050,2024-03-21 08:00:00,4414.400000000001,1
1051,2024-03-21 09:00:00,8.8,1
1052,2024-03-21 10:00:00,8.0,1
1053,2024-03-21 11:00:00,8.0,1
1054,2024-03-21 12:00:00,8.0,1
1055,2024-03-21 13:00:00,701.6,1
1056,2024-03-21 14:00:00,97.6,1
1057,2024-03-21 15:00:00,72.0,1
1058,2024-03-21 16:00:00,61.6,1
1059,2024-03-21 17:00:00,66.4,1
1060,2024-03-21 18:00:00,75.2,1
1061,2024-03-21 19:00:00,293.6,1
1062,2024-03-21 20:00:00,8.0,1
1063,2024-03-21 21:00:00,8.0,1
1064,2024-03-21 22:00:00,8.0,1
1065,2024-03-21 23:00:00,8.0,1
1066,2024-03-22 00:00:00,0.0,1
1067,2024-03-22 01:00:00,0.0,1
1068,2024-03-22 02:00:00,0.0,1
1069,2024-03-22 03:00:00,0.0,1
1070,2024-03-22 04:00:00,0.0,1
1071,2024-03-22 05:00:00,0.0,1
1072,2024-03-22 06:00:00,0.0,1
1073,2024-03-22 07:00:00,0.0,1
1074,2024-03-22 08:00:00,4414.400000000001,1
1075,2024-03-22 09:00:00,10.4,1
1076,2024-03-22 10:00:00,8.0,1
1077,2024-03-22 11:00:00,8.0,1
1078,2024-03-22 12:00:00,8.0,1
1079,2024-03-22 13:00:00,641.6,1
1080,2024-03-22 14:00:00,84.0,1
1081,2024-03-22 15:00:00,104.0,1
1082,2024-03-22 16:00:00,91.2,1
1083,2024-03-22 17:00:00,60.8,1
1084,2024-03-22 18:00:00,62.400000000000006,1
1085,2024-03-22 19:00:00,164.0,1
1086,2024-03-22 20:00:00,8.0,1
1087,2024-03-22 21:00:00,8.0,1
1088,2024-03-22 22:00:00,8.0,1
1089,2024-03-22 23:00:00,8.0,1
1090,2024-03-23 00:00:00,0.0,1
1091,2024-03-23 01:00:00,0.0,1
1092,2024-03-23 02:00:00,0.0,1
1093,2024-03-23 03:00:00,0.0,1
1094,2024-03-23 04:00:00,0.0,1
1095,2024-03-23 05:00:00,0.0,1
